PageId,TagName,Tag Content
STAFFSET,REC_BLOCK_TIME_DELETE_ONE_TIME_DESCRIPTION,Are you sure you want to delete the block time?
STAFFSET,REC_BLOCK_TIME_DOEST_REPEAT,Dosen’t Repeat
STAFFSET,STAFFSET_39,User List
STAFFSET,STAFFSET_Assigned_By,Assigned By
STAFFSET,STAFFSET_38,Update Staff
STAFFSET,REC_BLOCK_TIME_DELETE_THE_ENTIRE_BLOCK_TIME,Delete the entire block time
STAFFSET,STAFFSET_37,Access Control
STAFFSET,STAFFSET_36,Status
STAFFSET,STAFFSET_Confirmation,Confirmation
STAFFSET,POSMENU_REC_ONE_TIME_ONLY,One Time Only
STAFFSET,STAFFSET_REC_BLOCK_TIME,Block Time
